nohup: ignoring input
2025-03-20 07:38:12 - INFO - Setup for laplace ...
2025-03-20 18:03:50 - INFO - Training for patient 219 ...
2025-03-20 18:03:59 - INFO - Training for patient 220 ...
2025-03-20 18:04:07 - INFO - Training for patient 221 ...
2025-03-20 18:04:15 - INFO - Training for patient 228 ...
2025-03-20 18:04:23 - INFO - Training for patient 230 ...
2025-03-20 18:04:31 - INFO - Training for patient 231 ...
2025-03-20 18:04:40 - INFO - Training for patient 232 ...
2025-03-20 18:04:49 - INFO - Training for patient 233 ...
2025-03-20 18:04:57 - INFO - Repeat 3/10 for epsilon 0.11
2025-03-20 18:04:57 - INFO - Training for patient 100 ...
2025-03-20 18:05:05 - INFO - Training for patient 101 ...
2025-03-20 18:05:14 - INFO - Training for patient 103 ...
2025-03-20 18:05:24 - INFO - Training for patient 106 ...
2025-03-20 18:05:35 - INFO - Training for patient 108 ...
2025-03-20 18:05:45 - INFO - Training for patient 109 ...
2025-03-20 18:05:56 - INFO - Training for patient 111 ...
2025-03-20 18:06:06 - INFO - Training for patient 112 ...
2025-03-20 18:06:16 - INFO - Training for patient 113 ...
2025-03-20 18:06:27 - INFO - Training for patient 115 ...
2025-03-20 18:06:36 - INFO - Training for patient 116 ...
2025-03-20 18:06:45 - INFO - Training for patient 117 ...
2025-03-20 18:06:56 - INFO - Training for patient 118 ...
2025-03-20 18:07:05 - INFO - Training for patient 119 ...
2025-03-20 18:07:14 - INFO - Training for patient 121 ...
2025-03-20 18:07:23 - INFO - Training for patient 122 ...
2025-03-20 18:07:31 - INFO - Training for patient 123 ...
2025-03-20 18:07:41 - INFO - Training for patient 124 ...
2025-03-20 18:07:49 - INFO - Training for patient 200 ...
2025-03-20 18:07:58 - INFO - Training for patient 203 ...
2025-03-20 18:08:07 - INFO - Training for patient 205 ...
2025-03-20 18:08:17 - INFO - Training for patient 208 ...
2025-03-20 18:08:27 - INFO - Training for patient 210 ...
2025-03-20 18:08:37 - INFO - Training for patient 212 ...
2025-03-20 18:08:47 - INFO - Training for patient 214 ...
2025-03-20 18:08:57 - INFO - Training for patient 215 ...
2025-03-20 18:09:10 - INFO - Training for patient 219 ...
2025-03-20 18:09:20 - INFO - Training for patient 220 ...
2025-03-20 18:09:28 - INFO - Training for patient 221 ...
2025-03-20 18:09:36 - INFO - Training for patient 228 ...
2025-03-20 18:09:45 - INFO - Training for patient 230 ...
2025-03-20 18:09:53 - INFO - Training for patient 231 ...
2025-03-20 18:10:04 - INFO - Training for patient 232 ...
2025-03-20 18:10:15 - INFO - Training for patient 233 ...
2025-03-20 18:10:23 - INFO - Repeat 4/10 for epsilon 0.11
2025-03-20 18:10:23 - INFO - Training for patient 100 ...
2025-03-20 18:10:34 - INFO - Training for patient 101 ...
2025-03-20 18:10:41 - INFO - Training for patient 103 ...
2025-03-20 18:10:51 - INFO - Training for patient 106 ...
2025-03-20 18:11:02 - INFO - Training for patient 108 ...
2025-03-20 18:11:10 - INFO - Training for patient 109 ...
2025-03-20 18:11:21 - INFO - Training for patient 111 ...
2025-03-20 18:11:28 - INFO - Training for patient 112 ...
2025-03-20 18:11:38 - INFO - Training for patient 113 ...
2025-03-20 18:11:48 - INFO - Training for patient 115 ...
2025-03-20 18:11:57 - INFO - Training for patient 116 ...
2025-03-20 18:12:09 - INFO - Training for patient 117 ...
2025-03-20 18:12:17 - INFO - Training for patient 118 ...
2025-03-20 18:12:26 - INFO - Training for patient 119 ...
2025-03-20 18:12:32 - INFO - Training for patient 121 ...
2025-03-20 18:12:42 - INFO - Training for patient 122 ...
2025-03-20 18:12:53 - INFO - Training for patient 123 ...
2025-03-20 18:13:01 - INFO - Training for patient 124 ...
2025-03-20 18:13:11 - INFO - Training for patient 200 ...
2025-03-20 18:13:18 - INFO - Training for patient 203 ...
2025-03-20 18:13:27 - INFO - Training for patient 205 ...
2025-03-20 18:13:38 - INFO - Training for patient 208 ...
2025-03-20 18:13:49 - INFO - Training for patient 210 ...
2025-03-20 18:13:58 - INFO - Training for patient 212 ...
2025-03-20 18:14:10 - INFO - Training for patient 214 ...
2025-03-20 18:14:19 - INFO - Training for patient 215 ...
2025-03-20 18:14:32 - INFO - Training for patient 219 ...
2025-03-20 18:14:42 - INFO - Training for patient 220 ...
2025-03-20 18:14:51 - INFO - Training for patient 221 ...
2025-03-20 18:15:01 - INFO - Training for patient 228 ...
2025-03-20 18:15:10 - INFO - Training for patient 230 ...
2025-03-20 18:15:21 - INFO - Training for patient 231 ...
2025-03-20 18:15:29 - INFO - Training for patient 232 ...
2025-03-20 18:15:40 - INFO - Training for patient 233 ...
2025-03-20 18:15:50 - INFO - Repeat 5/10 for epsilon 0.11
2025-03-20 18:15:50 - INFO - Training for patient 100 ...
2025-03-20 18:16:00 - INFO - Training for patient 101 ...
2025-03-20 18:16:07 - INFO - Training for patient 103 ...
2025-03-20 18:16:15 - INFO - Training for patient 106 ...
2025-03-20 18:16:24 - INFO - Training for patient 108 ...
2025-03-20 18:16:33 - INFO - Training for patient 109 ...
2025-03-20 18:16:45 - INFO - Training for patient 111 ...
2025-03-20 18:16:52 - INFO - Training for patient 112 ...
2025-03-20 18:17:02 - INFO - Training for patient 113 ...
2025-03-20 18:17:13 - INFO - Training for patient 115 ...
2025-03-20 18:17:23 - INFO - Training for patient 116 ...
2025-03-20 18:17:35 - INFO - Training for patient 117 ...
2025-03-20 18:17:44 - INFO - Training for patient 118 ...
2025-03-20 18:17:53 - INFO - Training for patient 119 ...
2025-03-20 18:18:03 - INFO - Training for patient 121 ...
2025-03-20 18:18:17 - INFO - Training for patient 122 ...
2025-03-20 18:18:27 - INFO - Training for patient 123 ...
2025-03-20 18:18:36 - INFO - Training for patient 124 ...
2025-03-20 18:18:47 - INFO - Training for patient 200 ...
2025-03-20 18:18:55 - INFO - Training for patient 203 ...
2025-03-20 18:19:04 - INFO - Training for patient 205 ...
2025-03-20 18:19:15 - INFO - Training for patient 208 ...
2025-03-20 18:19:24 - INFO - Training for patient 210 ...
2025-03-20 18:19:33 - INFO - Training for patient 212 ...
2025-03-20 18:19:44 - INFO - Training for patient 214 ...
2025-03-20 18:19:53 - INFO - Training for patient 215 ...
2025-03-20 18:20:02 - INFO - Training for patient 219 ...
2025-03-20 18:20:13 - INFO - Training for patient 220 ...
2025-03-20 18:20:22 - INFO - Training for patient 221 ...
2025-03-20 18:20:32 - INFO - Training for patient 228 ...
2025-03-20 18:20:39 - INFO - Training for patient 230 ...
2025-03-20 18:20:48 - INFO - Training for patient 231 ...
2025-03-20 18:20:58 - INFO - Training for patient 232 ...
2025-03-20 18:21:08 - INFO - Training for patient 233 ...
2025-03-20 18:21:17 - INFO - Repeat 6/10 for epsilon 0.11
2025-03-20 18:21:17 - INFO - Training for patient 100 ...
2025-03-20 18:21:27 - INFO - Training for patient 101 ...
2025-03-20 18:21:34 - INFO - Training for patient 103 ...
2025-03-20 18:21:43 - INFO - Training for patient 106 ...
2025-03-20 18:21:53 - INFO - Training for patient 108 ...
2025-03-20 18:22:05 - INFO - Training for patient 109 ...
2025-03-20 18:22:15 - INFO - Training for patient 111 ...
2025-03-20 18:22:25 - INFO - Training for patient 112 ...
2025-03-20 18:22:34 - INFO - Training for patient 113 ...
2025-03-20 18:22:42 - INFO - Training for patient 115 ...
2025-03-20 18:22:51 - INFO - Training for patient 116 ...
2025-03-20 18:23:01 - INFO - Training for patient 117 ...
2025-03-20 18:23:09 - INFO - Training for patient 118 ...
2025-03-20 18:23:18 - INFO - Training for patient 119 ...
2025-03-20 18:23:28 - INFO - Training for patient 121 ...
2025-03-20 18:23:37 - INFO - Training for patient 122 ...
2025-03-20 18:23:50 - INFO - Training for patient 123 ...
2025-03-20 18:23:59 - INFO - Training for patient 124 ...
2025-03-20 18:24:09 - INFO - Training for patient 200 ...
2025-03-20 18:24:16 - INFO - Training for patient 203 ...
2025-03-20 18:24:26 - INFO - Training for patient 205 ...
2025-03-20 18:24:34 - INFO - Training for patient 208 ...
2025-03-20 18:24:44 - INFO - Training for patient 210 ...
2025-03-20 18:24:54 - INFO - Training for patient 212 ...
2025-03-20 18:25:04 - INFO - Training for patient 214 ...
2025-03-20 18:25:13 - INFO - Training for patient 215 ...
2025-03-20 18:25:23 - INFO - Training for patient 219 ...
2025-03-20 18:25:35 - INFO - Training for patient 220 ...
2025-03-20 18:25:44 - INFO - Training for patient 221 ...
2025-03-20 18:25:53 - INFO - Training for patient 228 ...
2025-03-20 18:26:01 - INFO - Training for patient 230 ...
2025-03-20 18:26:09 - INFO - Training for patient 231 ...
2025-03-20 18:26:19 - INFO - Training for patient 232 ...
2025-03-20 18:26:30 - INFO - Training for patient 233 ...
2025-03-20 18:26:39 - INFO - Repeat 7/10 for epsilon 0.11
2025-03-20 18:26:39 - INFO - Training for patient 100 ...
2025-03-20 18:26:50 - INFO - Training for patient 101 ...
2025-03-20 18:26:59 - INFO - Training for patient 103 ...
2025-03-20 18:27:07 - INFO - Training for patient 106 ...
2025-03-20 18:27:19 - INFO - Training for patient 108 ...
2025-03-20 18:27:28 - INFO - Training for patient 109 ...
2025-03-20 18:27:39 - INFO - Training for patient 111 ...
2025-03-20 18:27:49 - INFO - Training for patient 112 ...
2025-03-20 18:27:58 - INFO - Training for patient 113 ...
2025-03-20 18:28:07 - INFO - Training for patient 115 ...
2025-03-20 18:28:16 - INFO - Training for patient 116 ...
2025-03-20 18:28:25 - INFO - Training for patient 117 ...
2025-03-20 18:28:34 - INFO - Training for patient 118 ...
2025-03-20 18:28:44 - INFO - Training for patient 119 ...
2025-03-20 18:28:52 - INFO - Training for patient 121 ...
2025-03-20 18:29:01 - INFO - Training for patient 122 ...
2025-03-20 18:29:12 - INFO - Training for patient 123 ...
2025-03-20 18:29:22 - INFO - Training for patient 124 ...
2025-03-20 18:29:31 - INFO - Training for patient 200 ...
2025-03-20 18:29:40 - INFO - Training for patient 203 ...
2025-03-20 18:29:50 - INFO - Training for patient 205 ...
2025-03-20 18:29:58 - INFO - Training for patient 208 ...
2025-03-20 18:30:09 - INFO - Training for patient 210 ...
2025-03-20 18:30:19 - INFO - Training for patient 212 ...
2025-03-20 18:30:31 - INFO - Training for patient 214 ...
2025-03-20 18:30:40 - INFO - Training for patient 215 ...
2025-03-20 18:30:50 - INFO - Training for patient 219 ...
2025-03-20 18:31:03 - INFO - Training for patient 220 ...
2025-03-20 18:31:12 - INFO - Training for patient 221 ...
2025-03-20 18:31:22 - INFO - Training for patient 228 ...
2025-03-20 18:31:34 - INFO - Training for patient 230 ...
2025-03-20 18:31:42 - INFO - Training for patient 231 ...
2025-03-20 18:31:50 - INFO - Training for patient 232 ...
2025-03-20 18:31:59 - INFO - Training for patient 233 ...
2025-03-20 18:32:08 - INFO - Repeat 8/10 for epsilon 0.11
2025-03-20 18:32:08 - INFO - Training for patient 100 ...
2025-03-20 18:32:19 - INFO - Training for patient 101 ...
2025-03-20 18:32:27 - INFO - Training for patient 103 ...
2025-03-20 18:32:35 - INFO - Training for patient 106 ...
2025-03-20 18:32:44 - INFO - Training for patient 108 ...
2025-03-20 18:32:55 - INFO - Training for patient 109 ...
2025-03-20 18:33:03 - INFO - Training for patient 111 ...
2025-03-20 18:33:12 - INFO - Training for patient 112 ...
2025-03-20 18:33:21 - INFO - Training for patient 113 ...
2025-03-20 18:33:30 - INFO - Training for patient 115 ...
2025-03-20 18:33:39 - INFO - Training for patient 116 ...
2025-03-20 18:33:53 - INFO - Training for patient 117 ...
2025-03-20 18:34:00 - INFO - Training for patient 118 ...
2025-03-20 18:34:08 - INFO - Training for patient 119 ...
2025-03-20 18:34:15 - INFO - Training for patient 121 ...
2025-03-20 18:34:25 - INFO - Training for patient 122 ...
2025-03-20 18:34:39 - INFO - Training for patient 123 ...
2025-03-20 18:34:48 - INFO - Training for patient 124 ...
2025-03-20 18:34:56 - INFO - Training for patient 200 ...
2025-03-20 18:35:03 - INFO - Training for patient 203 ...
2025-03-20 18:35:14 - INFO - Training for patient 205 ...
2025-03-20 18:35:23 - INFO - Training for patient 208 ...
2025-03-20 18:35:31 - INFO - Training for patient 210 ...
2025-03-20 18:35:41 - INFO - Training for patient 212 ...
2025-03-20 18:35:53 - INFO - Training for patient 214 ...
2025-03-20 18:36:01 - INFO - Training for patient 215 ...
2025-03-20 18:36:13 - INFO - Training for patient 219 ...
2025-03-20 18:36:22 - INFO - Training for patient 220 ...
2025-03-20 18:36:30 - INFO - Training for patient 221 ...
2025-03-20 18:36:38 - INFO - Training for patient 228 ...
2025-03-20 18:36:46 - INFO - Training for patient 230 ...
2025-03-20 18:36:56 - INFO - Training for patient 231 ...
2025-03-20 18:37:05 - INFO - Training for patient 232 ...
2025-03-20 18:37:17 - INFO - Training for patient 233 ...
2025-03-20 18:37:25 - INFO - Repeat 9/10 for epsilon 0.11
2025-03-20 18:37:25 - INFO - Training for patient 100 ...
2025-03-20 18:37:35 - INFO - Training for patient 101 ...
2025-03-20 18:37:44 - INFO - Training for patient 103 ...
2025-03-20 18:37:54 - INFO - Training for patient 106 ...
2025-03-20 18:38:02 - INFO - Training for patient 108 ...
2025-03-20 18:38:12 - INFO - Training for patient 109 ...
2025-03-20 18:38:23 - INFO - Training for patient 111 ...
2025-03-20 18:38:31 - INFO - Training for patient 112 ...
2025-03-20 18:38:40 - INFO - Training for patient 113 ...
2025-03-20 18:38:49 - INFO - Training for patient 115 ...
2025-03-20 18:38:57 - INFO - Training for patient 116 ...
2025-03-20 18:39:09 - INFO - Training for patient 117 ...
2025-03-20 18:39:19 - INFO - Training for patient 118 ...
2025-03-20 18:39:28 - INFO - Training for patient 119 ...
2025-03-20 18:39:37 - INFO - Training for patient 121 ...
2025-03-20 18:39:47 - INFO - Training for patient 122 ...
2025-03-20 18:39:55 - INFO - Training for patient 123 ...
2025-03-20 18:40:05 - INFO - Training for patient 124 ...
2025-03-20 18:40:15 - INFO - Training for patient 200 ...
2025-03-20 18:40:22 - INFO - Training for patient 203 ...
2025-03-20 18:40:32 - INFO - Training for patient 205 ...
2025-03-20 18:40:41 - INFO - Training for patient 208 ...
2025-03-20 18:40:51 - INFO - Training for patient 210 ...
2025-03-20 18:41:01 - INFO - Training for patient 212 ...
2025-03-20 18:41:13 - INFO - Training for patient 214 ...
2025-03-20 18:41:22 - INFO - Training for patient 215 ...
2025-03-20 18:41:36 - INFO - Training for patient 219 ...
2025-03-20 18:41:46 - INFO - Training for patient 220 ...
2025-03-20 18:41:54 - INFO - Training for patient 221 ...
2025-03-20 18:42:05 - INFO - Training for patient 228 ...
2025-03-20 18:42:13 - INFO - Training for patient 230 ...
2025-03-20 18:42:24 - INFO - Training for patient 231 ...
2025-03-20 18:42:34 - INFO - Training for patient 232 ...
2025-03-20 18:42:45 - INFO - Training for patient 233 ...
2025-03-20 18:42:55 - INFO - Repeat 10/10 for epsilon 0.11
2025-03-20 18:42:55 - INFO - Training for patient 100 ...
2025-03-20 18:43:09 - INFO - Training for patient 101 ...
2025-03-20 18:43:18 - INFO - Training for patient 103 ...
2025-03-20 18:43:27 - INFO - Training for patient 106 ...
2025-03-20 18:43:36 - INFO - Training for patient 108 ...
2025-03-20 18:43:45 - INFO - Training for patient 109 ...
2025-03-20 18:43:56 - INFO - Training for patient 111 ...
2025-03-20 18:44:05 - INFO - Training for patient 112 ...
2025-03-20 18:44:15 - INFO - Training for patient 113 ...
2025-03-20 18:44:27 - INFO - Training for patient 115 ...
2025-03-20 18:44:38 - INFO - Training for patient 116 ...
2025-03-20 18:44:51 - INFO - Training for patient 117 ...
2025-03-20 18:45:00 - INFO - Training for patient 118 ...
2025-03-20 18:45:09 - INFO - Training for patient 119 ...
2025-03-20 18:45:17 - INFO - Training for patient 121 ...
2025-03-20 18:45:25 - INFO - Training for patient 122 ...
2025-03-20 18:45:33 - INFO - Training for patient 123 ...
2025-03-20 18:45:42 - INFO - Training for patient 124 ...
2025-03-20 18:45:53 - INFO - Training for patient 200 ...
2025-03-20 18:46:00 - INFO - Training for patient 203 ...
2025-03-20 18:46:09 - INFO - Training for patient 205 ...
2025-03-20 18:46:19 - INFO - Training for patient 208 ...
2025-03-20 18:46:29 - INFO - Training for patient 210 ...
2025-03-20 18:46:39 - INFO - Training for patient 212 ...
2025-03-20 18:46:48 - INFO - Training for patient 214 ...
2025-03-20 18:46:57 - INFO - Training for patient 215 ...
2025-03-20 18:47:07 - INFO - Training for patient 219 ...
2025-03-20 18:47:17 - INFO - Training for patient 220 ...
2025-03-20 18:47:28 - INFO - Training for patient 221 ...
2025-03-20 18:47:36 - INFO - Training for patient 228 ...
2025-03-20 18:47:46 - INFO - Training for patient 230 ...
2025-03-20 18:47:57 - INFO - Training for patient 231 ...
2025-03-20 18:48:08 - INFO - Training for patient 232 ...
2025-03-20 18:48:19 - INFO - Training for patient 233 ...
2025-03-20 18:48:31 - INFO - All repeats for epsilon 0.11 done. Saving now ...
2025-03-20 18:48:56 - INFO - Starting with epsilon 0.21 ...
2025-03-20 18:48:56 - INFO - Repeat 1/10 for epsilon 0.21
2025-03-20 18:48:56 - INFO - Training for patient 100 ...
2025-03-20 18:49:07 - INFO - Training for patient 101 ...
2025-03-20 18:49:15 - INFO - Training for patient 103 ...
2025-03-20 18:49:22 - INFO - Training for patient 106 ...
2025-03-20 18:49:31 - INFO - Training for patient 108 ...
2025-03-20 18:49:39 - INFO - Training for patient 109 ...
2025-03-20 18:49:50 - INFO - Training for patient 111 ...
2025-03-20 18:50:02 - INFO - Training for patient 112 ...
