nohup: ignoring input
2025-03-15 21:40:37 - INFO - Setup for laplace ...
2025-03-16 05:48:39 - INFO - Training for patient 214 ...
2025-03-16 05:48:50 - INFO - Training for patient 215 ...
2025-03-16 05:48:59 - INFO - Training for patient 219 ...
2025-03-16 05:49:10 - INFO - Training for patient 220 ...
2025-03-16 05:49:20 - INFO - Training for patient 221 ...
2025-03-16 05:49:28 - INFO - Training for patient 228 ...
2025-03-16 05:49:37 - INFO - Training for patient 230 ...
2025-03-16 05:49:46 - INFO - Training for patient 231 ...
2025-03-16 05:49:55 - INFO - Training for patient 232 ...
2025-03-16 05:50:05 - INFO - Training for patient 233 ...
2025-03-16 05:50:16 - INFO - Repeat 10/10 for epsilon 0.071
2025-03-16 05:50:16 - INFO - Training for patient 100 ...
2025-03-16 05:50:27 - INFO - Training for patient 101 ...
2025-03-16 05:50:36 - INFO - Training for patient 103 ...
2025-03-16 05:50:43 - INFO - Training for patient 106 ...
2025-03-16 05:50:56 - INFO - Training for patient 108 ...
2025-03-16 05:51:05 - INFO - Training for patient 109 ...
2025-03-16 05:51:16 - INFO - Training for patient 111 ...
2025-03-16 05:51:25 - INFO - Training for patient 112 ...
2025-03-16 05:51:35 - INFO - Training for patient 113 ...
2025-03-16 05:51:43 - INFO - Training for patient 115 ...
2025-03-16 05:51:52 - INFO - Training for patient 116 ...
2025-03-16 05:52:06 - INFO - Training for patient 117 ...
2025-03-16 05:52:18 - INFO - Training for patient 118 ...
2025-03-16 05:52:28 - INFO - Training for patient 119 ...
2025-03-16 05:52:37 - INFO - Training for patient 121 ...
2025-03-16 05:52:45 - INFO - Training for patient 122 ...
2025-03-16 05:52:55 - INFO - Training for patient 123 ...
2025-03-16 05:53:06 - INFO - Training for patient 124 ...
2025-03-16 05:53:16 - INFO - Training for patient 200 ...
2025-03-16 05:53:23 - INFO - Training for patient 203 ...
2025-03-16 05:53:33 - INFO - Training for patient 205 ...
2025-03-16 05:53:43 - INFO - Training for patient 208 ...
2025-03-16 05:53:53 - INFO - Training for patient 210 ...
2025-03-16 05:54:02 - INFO - Training for patient 212 ...
2025-03-16 05:54:11 - INFO - Training for patient 214 ...
2025-03-16 05:54:22 - INFO - Training for patient 215 ...
2025-03-16 05:54:36 - INFO - Training for patient 219 ...
2025-03-16 05:54:46 - INFO - Training for patient 220 ...
2025-03-16 05:54:55 - INFO - Training for patient 221 ...
2025-03-16 05:55:04 - INFO - Training for patient 228 ...
2025-03-16 05:55:15 - INFO - Training for patient 230 ...
2025-03-16 05:55:26 - INFO - Training for patient 231 ...
2025-03-16 05:55:35 - INFO - Training for patient 232 ...
2025-03-16 05:55:45 - INFO - Training for patient 233 ...
2025-03-16 05:55:55 - INFO - All repeats for epsilon 0.071 done. Saving now ...
2025-03-16 05:56:16 - INFO - Starting with epsilon 0.081 ...
2025-03-16 05:56:16 - INFO - Repeat 1/10 for epsilon 0.081
2025-03-16 05:56:16 - INFO - Training for patient 100 ...
2025-03-16 05:56:24 - INFO - Training for patient 101 ...
2025-03-16 05:56:32 - INFO - Training for patient 103 ...
2025-03-16 05:56:39 - INFO - Training for patient 106 ...
2025-03-16 05:56:49 - INFO - Training for patient 108 ...
2025-03-16 05:56:58 - INFO - Training for patient 109 ...
2025-03-16 05:57:09 - INFO - Training for patient 111 ...
2025-03-16 05:57:17 - INFO - Training for patient 112 ...
2025-03-16 05:57:27 - INFO - Training for patient 113 ...
2025-03-16 05:57:37 - INFO - Training for patient 115 ...
2025-03-16 05:57:47 - INFO - Training for patient 116 ...
2025-03-16 05:57:55 - INFO - Training for patient 117 ...
2025-03-16 05:58:06 - INFO - Training for patient 118 ...
2025-03-16 05:58:15 - INFO - Training for patient 119 ...
2025-03-16 05:58:24 - INFO - Training for patient 121 ...
2025-03-16 05:58:32 - INFO - Training for patient 122 ...
2025-03-16 05:58:43 - INFO - Training for patient 123 ...
2025-03-16 05:58:53 - INFO - Training for patient 124 ...
2025-03-16 05:59:02 - INFO - Training for patient 200 ...
2025-03-16 05:59:09 - INFO - Training for patient 203 ...
2025-03-16 05:59:19 - INFO - Training for patient 205 ...
2025-03-16 05:59:26 - INFO - Training for patient 208 ...
2025-03-16 05:59:38 - INFO - Training for patient 210 ...
2025-03-16 05:59:47 - INFO - Training for patient 212 ...
2025-03-16 05:59:58 - INFO - Training for patient 214 ...
2025-03-16 06:00:07 - INFO - Training for patient 215 ...
2025-03-16 06:00:18 - INFO - Training for patient 219 ...
2025-03-16 06:00:29 - INFO - Training for patient 220 ...
2025-03-16 06:00:37 - INFO - Training for patient 221 ...
2025-03-16 06:00:46 - INFO - Training for patient 228 ...
2025-03-16 06:00:54 - INFO - Training for patient 230 ...
2025-03-16 06:01:06 - INFO - Training for patient 231 ...
2025-03-16 06:01:16 - INFO - Training for patient 232 ...
2025-03-16 06:01:26 - INFO - Training for patient 233 ...
2025-03-16 06:01:35 - INFO - Repeat 2/10 for epsilon 0.081
2025-03-16 06:01:35 - INFO - Training for patient 100 ...
2025-03-16 06:01:48 - INFO - Training for patient 101 ...
2025-03-16 06:01:58 - INFO - Training for patient 103 ...
2025-03-16 06:02:05 - INFO - Training for patient 106 ...
2025-03-16 06:02:13 - INFO - Training for patient 108 ...
2025-03-16 06:02:24 - INFO - Training for patient 109 ...
2025-03-16 06:02:33 - INFO - Training for patient 111 ...
2025-03-16 06:02:43 - INFO - Training for patient 112 ...
2025-03-16 06:02:54 - INFO - Training for patient 113 ...
2025-03-16 06:03:04 - INFO - Training for patient 115 ...
2025-03-16 06:03:12 - INFO - Training for patient 116 ...
2025-03-16 06:03:22 - INFO - Training for patient 117 ...
2025-03-16 06:03:34 - INFO - Training for patient 118 ...
2025-03-16 06:03:44 - INFO - Training for patient 119 ...
2025-03-16 06:03:52 - INFO - Training for patient 121 ...
2025-03-16 06:04:02 - INFO - Training for patient 122 ...
2025-03-16 06:04:11 - INFO - Training for patient 123 ...
2025-03-16 06:04:20 - INFO - Training for patient 124 ...
2025-03-16 06:04:31 - INFO - Training for patient 200 ...
2025-03-16 06:04:41 - INFO - Training for patient 203 ...
2025-03-16 06:04:52 - INFO - Training for patient 205 ...
2025-03-16 06:05:00 - INFO - Training for patient 208 ...
2025-03-16 06:05:09 - INFO - Training for patient 210 ...
2025-03-16 06:05:20 - INFO - Training for patient 212 ...
2025-03-16 06:05:30 - INFO - Training for patient 214 ...
2025-03-16 06:05:40 - INFO - Training for patient 215 ...
2025-03-16 06:05:55 - INFO - Training for patient 219 ...
2025-03-16 06:06:06 - INFO - Training for patient 220 ...
2025-03-16 06:06:13 - INFO - Training for patient 221 ...
2025-03-16 06:06:22 - INFO - Training for patient 228 ...
2025-03-16 06:06:31 - INFO - Training for patient 230 ...
2025-03-16 06:06:43 - INFO - Training for patient 231 ...
2025-03-16 06:06:52 - INFO - Training for patient 232 ...
2025-03-16 06:07:03 - INFO - Training for patient 233 ...
2025-03-16 06:07:13 - INFO - Repeat 3/10 for epsilon 0.081
2025-03-16 06:07:13 - INFO - Training for patient 100 ...
2025-03-16 06:07:21 - INFO - Training for patient 101 ...
2025-03-16 06:07:29 - INFO - Training for patient 103 ...
2025-03-16 06:07:38 - INFO - Training for patient 106 ...
2025-03-16 06:07:48 - INFO - Training for patient 108 ...
2025-03-16 06:07:57 - INFO - Training for patient 109 ...
2025-03-16 06:08:06 - INFO - Training for patient 111 ...
2025-03-16 06:08:15 - INFO - Training for patient 112 ...
2025-03-16 06:08:24 - INFO - Training for patient 113 ...
2025-03-16 06:08:34 - INFO - Training for patient 115 ...
2025-03-16 06:08:42 - INFO - Training for patient 116 ...
2025-03-16 06:08:52 - INFO - Training for patient 117 ...
2025-03-16 06:09:01 - INFO - Training for patient 118 ...
2025-03-16 06:09:09 - INFO - Training for patient 119 ...
2025-03-16 06:09:18 - INFO - Training for patient 121 ...
2025-03-16 06:09:29 - INFO - Training for patient 122 ...
2025-03-16 06:09:37 - INFO - Training for patient 123 ...
2025-03-16 06:09:47 - INFO - Training for patient 124 ...
2025-03-16 06:09:55 - INFO - Training for patient 200 ...
2025-03-16 06:10:03 - INFO - Training for patient 203 ...
2025-03-16 06:10:12 - INFO - Training for patient 205 ...
2025-03-16 06:10:23 - INFO - Training for patient 208 ...
2025-03-16 06:10:33 - INFO - Training for patient 210 ...
2025-03-16 06:10:41 - INFO - Training for patient 212 ...
2025-03-16 06:10:51 - INFO - Training for patient 214 ...
2025-03-16 06:11:00 - INFO - Training for patient 215 ...
2025-03-16 06:11:10 - INFO - Training for patient 219 ...
2025-03-16 06:11:19 - INFO - Training for patient 220 ...
2025-03-16 06:11:27 - INFO - Training for patient 221 ...
2025-03-16 06:11:36 - INFO - Training for patient 228 ...
2025-03-16 06:11:45 - INFO - Training for patient 230 ...
2025-03-16 06:11:54 - INFO - Training for patient 231 ...
2025-03-16 06:12:06 - INFO - Training for patient 232 ...
2025-03-16 06:12:15 - INFO - Training for patient 233 ...
2025-03-16 06:12:23 - INFO - Repeat 4/10 for epsilon 0.081
2025-03-16 06:12:23 - INFO - Training for patient 100 ...
2025-03-16 06:12:32 - INFO - Training for patient 101 ...
2025-03-16 06:12:42 - INFO - Training for patient 103 ...
2025-03-16 06:12:50 - INFO - Training for patient 106 ...
2025-03-16 06:13:00 - INFO - Training for patient 108 ...
2025-03-16 06:13:11 - INFO - Training for patient 109 ...
2025-03-16 06:13:20 - INFO - Training for patient 111 ...
2025-03-16 06:13:28 - INFO - Training for patient 112 ...
2025-03-16 06:13:36 - INFO - Training for patient 113 ...
2025-03-16 06:13:45 - INFO - Training for patient 115 ...
2025-03-16 06:13:55 - INFO - Training for patient 116 ...
2025-03-16 06:14:08 - INFO - Training for patient 117 ...
2025-03-16 06:14:18 - INFO - Training for patient 118 ...
2025-03-16 06:14:29 - INFO - Training for patient 119 ...
2025-03-16 06:14:37 - INFO - Training for patient 121 ...
2025-03-16 06:14:45 - INFO - Training for patient 122 ...
2025-03-16 06:14:56 - INFO - Training for patient 123 ...
2025-03-16 06:15:07 - INFO - Training for patient 124 ...
2025-03-16 06:15:18 - INFO - Training for patient 200 ...
2025-03-16 06:15:26 - INFO - Training for patient 203 ...
2025-03-16 06:15:35 - INFO - Training for patient 205 ...
2025-03-16 06:15:42 - INFO - Training for patient 208 ...
2025-03-16 06:15:54 - INFO - Training for patient 210 ...
2025-03-16 06:16:03 - INFO - Training for patient 212 ...
2025-03-16 06:16:13 - INFO - Training for patient 214 ...
2025-03-16 06:16:23 - INFO - Training for patient 215 ...
2025-03-16 06:16:32 - INFO - Training for patient 219 ...
2025-03-16 06:16:43 - INFO - Training for patient 220 ...
2025-03-16 06:16:53 - INFO - Training for patient 221 ...
2025-03-16 06:17:03 - INFO - Training for patient 228 ...
2025-03-16 06:17:13 - INFO - Training for patient 230 ...
2025-03-16 06:17:21 - INFO - Training for patient 231 ...
2025-03-16 06:17:30 - INFO - Training for patient 232 ...
2025-03-16 06:17:41 - INFO - Training for patient 233 ...
2025-03-16 06:17:48 - INFO - Repeat 5/10 for epsilon 0.081
2025-03-16 06:17:48 - INFO - Training for patient 100 ...
2025-03-16 06:17:58 - INFO - Training for patient 101 ...
2025-03-16 06:18:10 - INFO - Training for patient 103 ...
2025-03-16 06:18:18 - INFO - Training for patient 106 ...
2025-03-16 06:18:29 - INFO - Training for patient 108 ...
2025-03-16 06:18:37 - INFO - Training for patient 109 ...
2025-03-16 06:18:46 - INFO - Training for patient 111 ...
2025-03-16 06:18:56 - INFO - Training for patient 112 ...
2025-03-16 06:19:05 - INFO - Training for patient 113 ...
2025-03-16 06:19:14 - INFO - Training for patient 115 ...
2025-03-16 06:19:23 - INFO - Training for patient 116 ...
2025-03-16 06:19:36 - INFO - Training for patient 117 ...
2025-03-16 06:19:48 - INFO - Training for patient 118 ...
2025-03-16 06:19:57 - INFO - Training for patient 119 ...
2025-03-16 06:20:06 - INFO - Training for patient 121 ...
2025-03-16 06:20:14 - INFO - Training for patient 122 ...
2025-03-16 06:20:26 - INFO - Training for patient 123 ...
2025-03-16 06:20:34 - INFO - Training for patient 124 ...
2025-03-16 06:20:43 - INFO - Training for patient 200 ...
2025-03-16 06:20:54 - INFO - Training for patient 203 ...
2025-03-16 06:21:06 - INFO - Training for patient 205 ...
2025-03-16 06:21:14 - INFO - Training for patient 208 ...
2025-03-16 06:21:25 - INFO - Training for patient 210 ...
2025-03-16 06:21:34 - INFO - Training for patient 212 ...
2025-03-16 06:21:45 - INFO - Training for patient 214 ...
2025-03-16 06:21:57 - INFO - Training for patient 215 ...
2025-03-16 06:22:10 - INFO - Training for patient 219 ...
2025-03-16 06:22:23 - INFO - Training for patient 220 ...
2025-03-16 06:22:32 - INFO - Training for patient 221 ...
2025-03-16 06:22:39 - INFO - Training for patient 228 ...
2025-03-16 06:22:47 - INFO - Training for patient 230 ...
2025-03-16 06:22:56 - INFO - Training for patient 231 ...
2025-03-16 06:23:05 - INFO - Training for patient 232 ...
2025-03-16 06:23:21 - INFO - Training for patient 233 ...
2025-03-16 06:23:29 - INFO - Repeat 6/10 for epsilon 0.081
2025-03-16 06:23:29 - INFO - Training for patient 100 ...
2025-03-16 06:23:41 - INFO - Training for patient 101 ...
2025-03-16 06:23:49 - INFO - Training for patient 103 ...
2025-03-16 06:23:58 - INFO - Training for patient 106 ...
2025-03-16 06:24:07 - INFO - Training for patient 108 ...
2025-03-16 06:24:14 - INFO - Training for patient 109 ...
2025-03-16 06:24:27 - INFO - Training for patient 111 ...
2025-03-16 06:24:37 - INFO - Training for patient 112 ...
2025-03-16 06:24:47 - INFO - Training for patient 113 ...
2025-03-16 06:24:55 - INFO - Training for patient 115 ...
2025-03-16 06:25:06 - INFO - Training for patient 116 ...
2025-03-16 06:25:17 - INFO - Training for patient 117 ...
2025-03-16 06:25:30 - INFO - Training for patient 118 ...
2025-03-16 06:25:39 - INFO - Training for patient 119 ...
2025-03-16 06:25:49 - INFO - Training for patient 121 ...
2025-03-16 06:26:00 - INFO - Training for patient 122 ...
2025-03-16 06:26:11 - INFO - Training for patient 123 ...
2025-03-16 06:26:18 - INFO - Training for patient 124 ...
2025-03-16 06:26:26 - INFO - Training for patient 200 ...
2025-03-16 06:26:33 - INFO - Training for patient 203 ...
2025-03-16 06:26:44 - INFO - Training for patient 205 ...
2025-03-16 06:26:51 - INFO - Training for patient 208 ...
2025-03-16 06:27:02 - INFO - Training for patient 210 ...
2025-03-16 06:27:10 - INFO - Training for patient 212 ...
2025-03-16 06:27:22 - INFO - Training for patient 214 ...
2025-03-16 06:27:31 - INFO - Training for patient 215 ...
2025-03-16 06:27:42 - INFO - Training for patient 219 ...
2025-03-16 06:27:52 - INFO - Training for patient 220 ...
2025-03-16 06:28:00 - INFO - Training for patient 221 ...
2025-03-16 06:28:09 - INFO - Training for patient 228 ...
2025-03-16 06:28:19 - INFO - Training for patient 230 ...
2025-03-16 06:28:28 - INFO - Training for patient 231 ...
2025-03-16 06:28:38 - INFO - Training for patient 232 ...
2025-03-16 06:28:49 - INFO - Training for patient 233 ...
2025-03-16 06:28:57 - INFO - Repeat 7/10 for epsilon 0.081
2025-03-16 06:28:57 - INFO - Training for patient 100 ...
2025-03-16 06:29:06 - INFO - Training for patient 101 ...
2025-03-16 06:29:15 - INFO - Training for patient 103 ...
2025-03-16 06:29:25 - INFO - Training for patient 106 ...
2025-03-16 06:29:35 - INFO - Training for patient 108 ...
2025-03-16 06:29:44 - INFO - Training for patient 109 ...
2025-03-16 06:29:54 - INFO - Training for patient 111 ...
2025-03-16 06:30:03 - INFO - Training for patient 112 ...
2025-03-16 06:30:14 - INFO - Training for patient 113 ...
2025-03-16 06:30:26 - INFO - Training for patient 115 ...
2025-03-16 06:30:36 - INFO - Training for patient 116 ...
2025-03-16 06:30:46 - INFO - Training for patient 117 ...
2025-03-16 06:30:55 - INFO - Training for patient 118 ...
2025-03-16 06:31:05 - INFO - Training for patient 119 ...
2025-03-16 06:31:13 - INFO - Training for patient 121 ...
2025-03-16 06:31:21 - INFO - Training for patient 122 ...
2025-03-16 06:31:30 - INFO - Training for patient 123 ...
2025-03-16 06:31:38 - INFO - Training for patient 124 ...
2025-03-16 06:31:47 - INFO - Training for patient 200 ...
2025-03-16 06:31:55 - INFO - Training for patient 203 ...
2025-03-16 06:32:03 - INFO - Training for patient 205 ...
2025-03-16 06:32:11 - INFO - Training for patient 208 ...
2025-03-16 06:32:20 - INFO - Training for patient 210 ...
2025-03-16 06:32:29 - INFO - Training for patient 212 ...
2025-03-16 06:32:39 - INFO - Training for patient 214 ...
2025-03-16 06:32:50 - INFO - Training for patient 215 ...
2025-03-16 06:33:01 - INFO - Training for patient 219 ...
2025-03-16 06:33:12 - INFO - Training for patient 220 ...
2025-03-16 06:33:22 - INFO - Training for patient 221 ...
2025-03-16 06:33:30 - INFO - Training for patient 228 ...
2025-03-16 06:33:39 - INFO - Training for patient 230 ...
2025-03-16 06:33:49 - INFO - Training for patient 231 ...
2025-03-16 06:33:57 - INFO - Training for patient 232 ...
2025-03-16 06:34:06 - INFO - Training for patient 233 ...
2025-03-16 06:34:13 - INFO - Repeat 8/10 for epsilon 0.081
2025-03-16 06:34:13 - INFO - Training for patient 100 ...
2025-03-16 06:34:22 - INFO - Training for patient 101 ...
2025-03-16 06:34:31 - INFO - Training for patient 103 ...
2025-03-16 06:34:39 - INFO - Training for patient 106 ...
2025-03-16 06:34:50 - INFO - Training for patient 108 ...
